_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce0934d61baaa7449cd00f,Creamy Cold Brew Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/9a256e1b-c0a8-45ad-a43c-525e65e348d4-2.png,https://monin.us/products/creamy-cold-brew-coffee,35.20596,4.9157,2
67ce093ad61baaa7449cd010,Irish Frost,https://monin.blob.core.windows.net/recipe/images/mrd/drink/53da2af1-6da1-47ff-b804-502b6b2cf9a0-2.png,https://monin.us/products/irish-frost,39.597897,-9.57191,1
67ce093fd61baaa7449cd011,Golden Cold Brew,https://monin.blob.core.windows.net/recipe/images/mrd/drink/ae91c302-f2f1-4ad7-b3f3-5b6006864d30-2.png,https://monin.us/products/golden-cold-brew,37.853607,8.94681,2
67ce0945d61baaa7449cd012,Mint CrÈMe Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4d774387-5232-44e9-b951-f91de0f6c3e7-1.png,https://monin.us/products/mint-creme-iced-coffee,33.245457,22.959034,2
67ce094bd61baaa7449cd013,Blarney Kissed Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/906f6752-397f-457c-b97f-fdcbc41cf07f-2.png,https://monin.us/products/blarney-kissed-coffee,54.855633,0.55444217,4
67ce0950d61baaa7449cd014,Icy White & Berry Red Mocha,https://monin.blob.core.windows.net/recipe/images/mrd/drink/fac176b9-cab2-49e2-9f4b-08234d981ec4-1.png,https://monin.us/products/icy-white-berry-red-mocha,32.274933,-10.219842,1
67ce0955d61baaa7449cd015,Nice & Iced Coconut Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/b26a6a92-7957-44f0-b7cf-f6a6487a0a51-2.png,https://monin.us/products/nice-iced-coconut-latte,28.91008,22.343025,4
67ce095bd61baaa7449cd016,Frozen Irish Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/69b4ec00-75fd-47dc-8fbc-f2e2fefa1232-2.png,https://monin.us/products/frozen-irish-coffee-1,32.432606,26.95341,2
67ce0960d61baaa7449cd017,Frozen Latte Batch (Granita Machine),https://monin.blob.core.windows.net/recipe/images/mrd/drink/8a4e9c79-d56e-4464-9805-3e3e72e4f6aa-2.png,https://monin.us/products/frozen-latte-batch-granita-machine,38.890686,-2.1046438,4
67ce0967d61baaa7449cd018,Organic Hazelnut Caramel Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8ad4d880-ceb7-419d-8f41-6e829d180a1d-2.png,https://monin.us/products/organic-hazelnut-caramel-iced-latte,41.85166,7.4299912,4
67ce096dd61baaa7449cd019,Frozen Vanilla Latte Batch (Granita Machine),https://monin.blob.core.windows.net/recipe/images/mrd/drink/4910dd34-d9ad-4aea-8afe-6d9f2cc75fe7-2.png,https://monin.us/products/frozen-vanilla-latte-batch-granita-machine,34.01387,-10.324779,1
67ce0973d61baaa7449cd01a,Frozen Coffee Batch (Granita Machine),https://monin.blob.core.windows.net/recipe/images/mrd/drink/6cd6c2ea-f869-4462-a703-65faaf323fe6-2.png,https://monin.us/products/frozen-coffee-batch-granita-machine,33.939316,-10.399364,1
67ce0979d61baaa7449cd01b,Irish Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e539a76d-c61e-4413-86f1-a86829a29a56-2.png,https://monin.us/products/irish-coffee,49.389538,-11.894339,1
67ce097fd61baaa7449cd01c,Irish Spiced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/840d2867-004c-4e9e-a497-f1223dd9f146-2.png,https://monin.us/products/irish-spiced-coffee,6.1745524,-17.422215,3
67ce0984d61baaa7449cd01d,Coffee Nudge,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f031bf5e-5792-4d18-afaa-f3b702572796-2.png,https://monin.us/products/coffee-nudge,10.921033,-11.874138,0
67ce0989d61baaa7449cd01e,Caramel Apple Butter Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8fa59f07-1232-4009-ab39-b7c32ea3b5d0-2.png,https://monin.us/products/caramel-apple-butter-iced-coffee,36.772354,1.1768066,4
67ce098ed61baaa7449cd01f,Blueberry White Chocolate Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/aff18cb6-6aac-4a2b-8237-b1ff102339c9-2.png,https://monin.us/products/blueberry-white-chocolate-coffee,49.13778,-12.732818,1
67ce0994d61baaa7449cd020,Maple Melt Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/c17df88e-225c-4d38-b21e-bf3cbcfaafa6-2.png,https://monin.us/products/maple-melt-latte,46.84838,-16.617065,1
67ce099bd61baaa7449cd021,Iced Golden Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/3b8b10f0-620b-42dd-bc19-a3e9db4f98bd-2.png,https://monin.us/products/iced-golden-latte,19.799314,-4.071897,2
67ce09a0d61baaa7449cd022,Cupids Nutty Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/268b1aa7-2a7c-474b-870a-a314fece6a37-1.png,https://monin.us/products/cupids-nutty-latte,38.141808,-9.565905,1
67ce09a5d61baaa7449cd023,Dulce De Leche Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8c6a0241-086d-4592-ac8f-9fa44e630ac4-1.png,https://monin.us/products/dulce-de-leche-coffee,44.68398,-7.5395246,1
67ce09abd61baaa7449cd024,Iced Caramel Corn Macchiato,https://monin.blob.core.windows.net/recipe/images/mrd/drink/b62886d6-f28e-4fce-81a6-ae1339d54643-2.png,https://monin.us/products/iced-caramel-corn-macchiato,30.274893,21.155817,2
67ce09b0d61baaa7449cd025,Vanilla Mint Cold Brew,https://monin.blob.core.windows.net/recipe/images/mrd/drink/5d78bf7d-2de4-4359-9071-acaf145656e4-2.png,https://monin.us/products/vanilla-mint-cold-brew,15.735627,-19.37082,3
67ce09b5d61baaa7449cd026,Maple Apple Butter Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/bfc4cd95-8185-47e7-9651-ab6d3c18c887-2.png,https://monin.us/products/maple-apple-butter-iced-coffee,27.747952,11.524255,2
67ce09bad61baaa7449cd027,Iced Cinnamon Roll Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/2b36077e-f510-4d3f-9541-e58a977086b2-1.png,https://monin.us/products/iced-cinnamon-roll-latte,35.610897,2.9439256,4
67ce09bfd61baaa7449cd028,Peppermint Cafe Mocha,https://monin.blob.core.windows.net/recipe/images/mrd/drink/053cd36b-f83a-4951-a886-e38562598292-1.png,https://monin.us/products/peppermint-cafe-mocha,53.356304,-0.8589921,4
67ce09c4d61baaa7449cd029,Irish Cream Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/035cd7d6-8b69-442c-8dc4-e35c239d4da7-2.png,https://monin.us/products/irish-cream-coffee-1,48.258106,7.5039387,4
67ce09c9d61baaa7449cd02a,Iced Bourbon And Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8aad148b-1642-427d-a0c6-e06824059dba-1.png,https://monin.us/products/iced-bourbon-and-coffee,40.9871,-8.658323,1
67ce09cfd61baaa7449cd02b,Roasted Hazelnut Cold Brew Soda,https://monin.blob.core.windows.net/recipe/images/mrd/drink/db2b8980-7688-4e6d-8d3f-dac2331711dd-2.png,https://monin.us/products/roasted-hazelnut-cold-brew-soda,42.01402,12.536959,2
67ce09d4d61baaa7449cd02c,Sinful Valentine Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/2c689cce-f362-4cab-b8f7-da1fecc79356-1.png,https://monin.us/products/sinful-valentine-latte,41.06258,28.377817,4
67ce09dad61baaa7449cd02d,Cold Brew Citrus & Tonic,https://monin.blob.core.windows.net/recipe/images/mrd/drink/3d765938-ce88-45bf-a5cf-d12ae0edfced-2.png,https://monin.us/products/cold-brew-citrus-tonic,-14.1425,22.081604,6
67ce09dfd61baaa7449cd02e,Caramel Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8f090855-f00d-4839-8a42-d036564af965-1.png,https://monin.us/products/caramel-iced-coffee,44.79004,-1.2740308,4
67ce09e4d61baaa7449cd02f,Jamaican Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/b94fdcbf-5859-488a-be13-d46b170a1c16-1.png,https://monin.us/products/jamaican-coffee,46.230843,-9.128399,1
67ce09e9d61baaa7449cd030,Merry Gingerbread Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/08dfcca2-1e6b-48fa-a40c-d527f50836f7-1.png,https://monin.us/products/merry-gingerbread-coffee,46.54683,-19.509089,1
67ce09eed61baaa7449cd031,Honey Maple Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/875a01eb-4e89-4cd6-a8af-d632ef7f4bc6-1.png,https://monin.us/products/honey-maple-latte,49.9319,7.0853615,4
67ce09f3d61baaa7449cd032,Frosted Gingerbread Man,https://monin.blob.core.windows.net/recipe/images/mrd/drink/1b2f571a-2c6c-4d2f-9bda-d82214adb479-1.png,https://monin.us/products/frosted-gingerbread-man,43.000664,6.8217926,1
67ce09f9d61baaa7449cd033,Cold Brew Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4c45b30b-f753-436c-8846-ce5b0982b856-2.png,https://monin.us/products/cold-brew-coffee,9.962936,25.278103,6
67ce0a00d61baaa7449cd034,Maple Pancake Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/c84584c7-38f2-483d-80ea-cc268d286aaa-2.png,https://monin.us/products/maple-pancake-iced-coffee,31.510174,3.9222767,2
